Label,Body,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"www.low-interest-rates.net<!--
td {
	font-family: Verdana, Tahoma, sans-serif;
	font-size: 12px;
	color: black;
}text {
	font-family: Verdana, Tahoma, sans-serif;
	font-size: 11px;
	color: black;
}text2 {
	font-family: Verdana, Tahoma, sans-serif;
	font-size: 12px;
	color: black;
}header {
	font-family: Trebuchet MS, Verdana, Tahoma, sans-serif;
	font-size: 17px;
	color: white;
}title {
	font-family: Trebuchet MS, Verdana, Tahoma, sans-serif;
	font-size: 20px;
	color: #D6CFAB;
	font-weight: bold;
}h4 {
	color: #B5C943;
	font-family: Tahoma, sans-serif;
}footer {
	font-family: Verdana, Tahoma, sans-serif;
	font-size: 10px;
	color: white;
	font-weight: bold;
}a.footer {color: white; text-decoration: none;}
a.footer:visited {color: white; text-decoration: none;}
a.footer:hover {color: white; text-decoration: underline;}button {
	font-size: 11px;
	border-width: 0;
	background-color: #476f8f;
	color: white;
	font-family: Verdana, Tahoma, sans-serif;
	font-weight: bold;
}
#selected {
	color: #F5989D;
	text-decoration: none;
}clicker {cursor: hand}
a {color: white; text-decoration: none;}
//-->
Â Â Â Â Â Â quotepoolmortgageâ„¢
We're different and it's a difference that can save you time and money.
We can help you:â€¢Refinance to get a lower rate
â€¢Consolidate your high-interest debt
â€¢Lower your monthly payments
â€¢Get extra cash for a vacation
â€¢Pay for tuition
â€¢Start home improvements
â€¢Purchase a New Home
We understand that there are a lot of decisions to make when securing a mortgage loan or refinancing your current loan.  That's why we have mortgage EXPERTS with years of EXPERIENCE to help you make the right decisions.  Credit doesn't have to be an issue either.  Whether your credit's perfect or less than perfect, we can help you find the best deal on your home loan. Our quick, FREE, easy form will put you in contact with the top brokers in the business!
DON'T Miss The Opportunity to SAVE!
Now is the perfect time to secure your mortgage loan.  With our country in a recession, the federal government keeps LOWERING INTEREST RATES to help stimulate the economy.  It is a win-win situation and it benefits mostly YOU, the homeowner! Try it now!
There are NO excuses. There are great rates available, it's a simple form, and it costs you NOTHING to fill out for a FREE quote.
PROCEED HERE
Â Â Â Â Â  Privacy | Unsubscribe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Big and big
MAIN PAGE
Huge big titties @ bigbigs.com! MORE SAMPLE PICS Â Â Â Â  MORE SAMPLE MOVIES Â Â Â Â  LIST OF GIRLS 
Â 
CLICK
          HERE to enlarge your PENIS 3-4 inches NATURALLY!!!
Â 
Click
          Here to be removed
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"
FREE* cKbe fragranceCongratulations JM@NETNOTEINC.COM!
Dear JM@NETNOTEINC.COM,
You've been selected to receive a bottle of Calvin Klein'sï¿½ cKbe - FREE*.Click here now for the scent that's great for both men and women.It's the perfect scent to wear for any occassion. It's light, and just a little citrusy - you'll love it for Summer!  Click here now and we'll send this refreshing scent right out to you.With only a few bottles on hand, I know they won't last long. Guarantee your own good fortune - and click here to claim your very own bottle of Calvin Klein'sï¿½ cKbe.JM@NETNOTEINC.COM act now and click here for a one time only chance!Sincerely,Lori Anderson
YourFreePresent.comP.S. Please feel free to forward this great offer to a friend!*All offers are based on 100% customer satisfaction. Yourfreepresent reserves the right to cancel this offer any time once quantities run out. A handling charge of $5.93 will be applied to each item. All merchandise and offers are based on first come first serve. Offer not valid in the state of California.
You are receiving this mailing because you are a
member of SendGreatOffers.com and subscribed as:JM@NETNOTEINC.COM
To unsubscribe 
Click Here
(http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO)
or reply to this email with REMOVE in the subject line - you must
also include the body of this message to be unsubscribed. Any correspondence about
the products/services should be directed to
the company in the ad.
%EM%JM@NETNOTEINC.COM%/EM%
  
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"New Web Technology
UNLIMITED WEB CONFERENCING
Subscribe to the Web Conference Center for only $40.00 per month!
(Connects up to 15 participants at a time plus audio charges)
Manage your meetings virtually on line 
      Application sharing
      Multi-platform compatible (no software needed)
      Call anytime, from anywhere, to anywhere 
      Unlimited usage for up to 15 participants (larger groups availabale)
      Lowest rate $.18 cents per minunte for audio (toll charges included)
      Quality, easy to use service
      Numerous interactive features
FREE DEMOEliminate or Reduce Travel ExpenseTry this on for savings... 
and turn those unnecessary trips into problem solving and fact finding conferences, 
saving time and wear and tear on your overworked business staff. To find out more about this revolutionary concept,
fill out the form below.
Required Input Field*Name*
Web 
            Address
Company 
            Name*            State*
Business 
            Phone*
Home 
            Phone
Email 
            Address*
All information given herein is strictly confidential and will not be re-distributed
      for any reason other than for the specific use intended.
To be removed from our distribution lists, please  
      Click 
      here..
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Wind up your mates today! Please visit http://ukprankcalls.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Everybody gets paid.  No recruiting required.Join and reserve a position for free now.
Program is 18 weeks old and it's paying.Everybody gets in line to get paid by all
the new people coming in (but it's NOT a
traditional straightline)...EVERYONE makes money...
and those that sponsor make more....Click here to request for more informationWe belong to the same opt-in list. But if wish to have your email
address REMOVE from our database please click here",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Everybody gets paid.  No recruiting required.Join and reserve a position for free now.
Program is 18 weeks old and it's paying.Everybody gets in line to get paid by all
the new people coming in (but it's NOT a
traditional straightline)...EVERYONE makes money...
and those that sponsor make more....Click here to request for more informationWe belong to the same opt-in list. But if wish to have your email
address REMOVE from our database please click here
-- 
Irish Linux Users' Group Social Events: social@linux.ie
http://www.linux.ie/mailman/listinfo/social for (un)subscription information.
List maintainer: listmaster@linux.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"On January 1st 2002, the European countries began
using the new Euro.  Never before have so
many countries with such powerful economies united
to use a single currency.  Get your piece of history
now!  We would like to send you a FREE Euro
and a FREE report on world currency.  Just visit
our site to request your Euro and Euro report:http://vicky.mothost.com/euro1/In addition to our currency report, you can receive
our FREE INVESTMENT PACKAGE:*  Learn how $10,000 in options will leverage $1,000,000 in
Euro Currency. This means even a small movement in the market
has huge profit potential.If you are over age 18 and have some risk capital, it's
important that you find out how the Euro will
change the economic world and how you can profit!http://vicky.mothost.com/euro1/$10,000 minimum investmentPlease carefully evaluate your financial position before
trading.  Only risk capital should be used.http://vicky.mothost.com/euro1/optout.html To OptOut.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"
>>From the desk of: DR. SAMUEL EBOKA.
Tel No: Your Intl. Access Code + 873762692484
Fax No: Your Intl. Access Code + 873762692485
email : samueleboka2@email.com
Lagos, Nigeria.
Dear Sir,IMPORTANT.After due deliberation with my colleagues, We have decided to forward to
you this business proposal. We want a reliable 
person who could assist us in the transfer the sum of Twenty Million, Five
Hundred Thousand United States Dollars ( 
$20,500,000 ). Via International Bank Draft Cashable in any First World
Countries.This fund resulted from an over-invoiced bill from contracts awarded by us
under the budget allocation to our Ministry. This 
bill has been approved for payment by the other concerned Ministries. The
contract has since been executed, 
commissioned and the contractor was paid the actual cost of the contract.
We are left with the balance US$20.5M as part 
of the over-invoiced amount which we have deliberated over estimated for
our own use. But under our protocol division, we 
as civil servants are forbidden to operate or own foreign accounts. This
is why we are soliciting your assistance in this 
manner and regard .As you may want to know and to make you less curious, I got your address
from adverts in the business directory . I am the 
Chief Accountant/Internal Auditor of the Contract Award Committee ( CAC )
of the Nigerian National Petroleum Corporation 
( NNPC). This transaction is very much free from all sorts of RISKS and
TROUBLE from my Government. We the N.N.P.C. 
Officials involved in this deal have put in many years in service to this
Ministry. We have been exercising patience for this 
opportunity for so long and to most of us this is a life time opportunity
we cannot afford to miss.We have agreed to COMPENSATE you duly if agreement is reached by both of
us and I and one of my colleagues 
involved in this deal will come to your country to arrange for our share,
upon the confirmation from you that the Certified 
International Bank Draft has been Approved and Raised in your favor.Consequent upon your acceptance of this proposal, kindly confirm your
interest by Telephone to me, through my Direct Tel 
No: +873-762-692484. (Please Call Direct, DO NOT add my country(234) and
City(1) codes ) . Your indication by revert 
Telephone to me of your sincere and serious interest will enable me fax
you or brief you of  the PROCEDURES FOR THIS 
TRANSACTION. If my line is busy, please keep trying you will surely get
through.
NOTE: In the event of your inability to handle this transaction please
inform us so that we can look for another reliable 
person who can assist in this respect. It might surprise you why we choose you and trusted you for this
transaction. Yes, we believe that good friends can be 
discovered and business like this can not be realized without mutual
trust. This is why we have decided to trust you for this 
transaction. Be further informed that everyoneÂ’s interest and
security had been considered before you were contacted, so be rest assured
and feel free to go into this transaction with 
us.
But let Honesty and Trust be our watchword throughout this transaction and
your prompt reply will be highly appreciated. 
Thank you, and God bless.Best Regards,DR. SAMUEL  EBOKA.NOTE:- THAT YOU CAN USE THIS ALTERNATIVE EMAIL ADDRESSES:
samueleboka2@email.com , sameboka@uymail.com-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Does Your Computer Need an Oil Change
Does Your Computer Need an Oil
      Change?
NortonSystemWorks
      2002 Professional
      Edition 
Made
      by the Creators of the #1 Anti-Virus Software on the Market!
This
      UNBEATABLE software suite comes with  EVERY
      program you'll  ever need to answer the problems or threats that your
      computer faces each day of it's Life! Included in this magnificent deal
      are the following programs:
Norton
      AntiVirusÃ¿FFFF99 2002 - THE #1
      ANTI-VIRUS PROTECION EVER!Norton UtilitiesÃ¿FFFF99 2002
      - DIAGNOSE ANY PROBLEM WITH YOUR
      SYSTEM!
Norton GhostÃ¿FFFF99 2002 - MAKES
      BACKING UP YOUR VALUABLE DATA EASY!
      Norton CleanSweepÃ¿FFFF99 2002 - CLEANS
      OUT EXCESS INTERNET FILE BUILDUP!
      Norton WinFaxÃ¿FFFF99 Basic - TURNS YOUR
      CPU INTO A FAX MACHINE!GoBackÃ¿FFFFAE 3 Personal - HELPS
      PREVENT YOU FROM MAKING ANY MISTAKES!
*ALL
      this has a retail price of $99.95*  Buy
      it
      Now for ONLY $29.99!with
      Free Shipping - PLUS, Buy
      Any 2 Items & GET 1 FREE! (Also
      w/Free Shipping!) 
CLICK
      HERE to Order NOW!
This Product is available NOW. When we
run out it's gone, so get it while it's HOT!
Â 
Â 
Â 
Your
      email address was obtained from an opt-in list. Opt-in IAA (Internet
      Advertising Association)Â Approved ListÂ Serial
      Code FTRD4451.Â Â If you wish to be unsubscribed from
      this list, please Click
      here. We do not condone spam in any shape or form. Thank You kindly
      for your cooperation.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"I am Mr.IKE EJOH. Bank Manager of Diamond Bank of Nigeria, Lagos Branch. I have urgent and very confidential business proposal for you. On June 6  1999 a FOREIGN Oil consultant/contractor with the FEDERAL MINISTRY OF AVIATIONMr. Barry Kelly made a numbered time (Fixed) Deposit for twelve calendar months, valued at US$25,000,000.00 (Twenty- five Million Dollars) in my branch. Upon maturity, I sent a routine notification to his forwarding address but got no reply. After a month, we sent a reminder and finally we discovered from his  employers, the FEDERAL MINISTRY OF AVIATION that Mr. Barry Kelly died from an automobile accident. On further investigation, I found out that he died without making a WILL, and all attempts to trace his next of kin was fruitless. I therefore made further investigation and discovered that Mr. Barry Kelly did not declare any kin or relations in all his official documents, including his Bank Deposit paperwork in my Bank.This sum of US$25,000,000.00 is still sitting in my Bank and the interest is being rolled over with the principal sum at the end of each year. No one willever come forward to claim it.According to Nigerian Law, at the expiration of 6 (six) years, the money will revert to the ownership of the Nigerian Government if nobody applies to claim the fund. Consequently, i have just sucided in getting this fund sent to holland through a security company called GLOBAL& BASIC FINANCIAL COMPANY., I will like you to provide immediately your full names and address so that i will prepare the necessary documents and affidavits, which will put you in place as the owner of this fund in the security company. i shall employ the service of an Attorney for drafting and notarization of the changes  and to obtain the necessary documents and letter of probate & administration in your favour. There is no risk at all as all the paperwork for this transaction will be done by the Attorney and my position as the Bran
ch Manager guarantees the successful execution of this transaction. If you are interested, please replyimmediately via the private email address . Upon your response, I shall then provide you with more details and relevant documents that will help you understand the transaction. Please observe utmost confidentiality, and be rest assured that this transaction would be most profitable for both of us because I shall require your assistance to invest my share in your country.Awaiting your urgent reply via my email: Thanks and regards. MR.IKE EJOH
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Wind up your mates today! Please visit http://ukprankcalls.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Dear Consumers, Increase your Business Sales! How??By targeting millions of buyers via e-mail !! 25 MILLION EMAILS + Bulk Mailing Software For Only $150.00super low price! ACT NOW !!!Our Fresh Addresses Will Bring You Incredible Results! If you REALLY want to get the word out regardingyour services or products, Bulk Email is the BEST way to do so, PERIOD! Advertising in newsgroups is good but you're competing with hundreds even THOUSANDSof other ads. Will your customer's see YOUR ad in the midst of all the others?Free Classifieds? (Don't work)Web Site? (Takes thousands of visitors)Banners? (Expensive and iffy)E-Zine? (They better have a huge list)Search Engines? (Easily buried with thousands of others)Bulk Email will allow you to DIRECTLY contact yourpotential customers. They are much more likely totake the time to read about what you have to offer if it was as easy as reading it via email ratherthan searching through countless postings in newsgroups.The list's are divided into groups and are compressed. This will allow you to use the names right off the cd. ORDER IN THE NEXT 72 hours AND RECIEVE 4 BONUSES!!ORDER IN THE NEXT 48 HOURS AND RECIEVE FULL TECHNICAL SUPPORT !!!ACT NOW !!!!!!!!!!!!!!*BONUS #1 Receive an additional cd-rom with millions of fresh, deliverable general internet e-mail addresses free!! *BONUS #2 Receive 2000 how to books, reports and manuals on cd-rom withreprint resale rights! Produce for pennies and resell for BIG dollars! *BONUS #3 Receive the Mass Mailer bulk delivery software, with fulloperating instructions. This software will get the mail out QUICK! *BONUS #4 Receive the Informational Guide to bulk e-mail. This guide will give you all the information you need to get started! THIS IS A ONE TIME PACKAGE DEAL WORTH HUNDREDS OF DOLLARS!! ACT NOW! THIS IS A LIMITED TIME OFFER! ORDER WHILE SUPPLIES LAST! RECEIVE THIS DREAM PACKAGE FOR THE UNBELIEVABLE LOW, LOW PRICE OF ONLY $150.00 ORDERING INFORMATION:CHECK BY FAX SERVICES OR CREDIT CARD INFO: O R D E R N O W . . . SAME DAY SERVICE (M-F) if your orderis received before 3pm Central . To place an order, you can call us at: 1-308-650-5905 ext 121 Are fax your order to 1-415-873-2700   This Number is for credit Card Orders Only!!!CHECK BY FAX SERVICES! __________________________________________To order, via credit card simply cut/paste and print out theEZ ORDER FORM below and fax to our office today. ***** NOW ONLY $150! *****This ""Special Price"" is in effect for the next seven days,after that we go back to our regular price of $250.00 ...Don't delay... you can be in business tomorrow! We accept Visa, Mastercard, Amex, Disc and Checks by Fax.----------------------Cut & Paste-------------------------------------------EZ Order Form---------------------_____Yes! I want everything! I am ordering within 72 hours.Include my FREE ""Business On A Disk"" bonus along with your Millions of E-Mail addresses on CD (plus 1,093,808 bonus addresses)for the special price of only $150.00 + shipping as indicatedbelow._____Yes! I missed the 72 hour special, but I am orderingCD WITH, super clean e-mail addresses within 7 days for the""special"" price of only $250.00 + s&h._____Oop's I missed the 72 hour and 7 day ""specials"". I amordering The Cd at the regular price of $250.00 + s&h.***PLEASE SELECT YOUR SHIPPING OPTION***____I would like to receive my package FedEx OVERNIGHT. I amincluding $15 for shipping. (Hawaii & Alaska $20 - Canada $25,all other International add an *additional* $25 [$40 total] for shipping)____I would like to receive my package FedEx 2 DAY delivery.I'm including $10 for shipping. (Sorry no Canada or Internationaldelivery - Continental U.S. shipping addresses only)***Please Print Carefully***NOTE: Orders cannot be shipped without complete informationincluding your signature. No exceptions!NAME____________________________________________________COMPANY NAME____________________________________________ADDRESS_________________________________________________(FedEx can only ship to street addresses - no P.O. boxes)CITY, STATE, ZIP________________________________________PHONE NUMBER____________________________________________(required for shipping & tracking) EMAIL ADDRESS___________________________________________(Print Carefully - required in case we have a question and tosend you a confirmation that your order has been shipped and for technical support if you order within 24 hrs) TYPE OF CREDIT CARD:______VISA _____MASTERCARD ______AMEX ______DISCCREDIT CARD# __________________________________________EXPIRATION DATE________________________________________NAME ON CARD___________________________________________TOTAL AMOUNT (Including Shipping): $___________________DATE:x__________________(Required) SIGNATURE:x_________________________________I understand that I am purchasing the e-mail address on CD,and authorize the above charge to my credit card, the addresses are not rented, but are mine to use for my own mailing, over-and-over. Free bonuses are included, but cannot be considered part of the financial transaction. I understand that it is my responsibility to comply with any laws applicable to my local area. As with all software, once opened the CD may not be returned, however, if found defective it will be replaced with like product at no charge.O R D E R N O W . . . SAME DAY SERVICE (M-F) if your orderis received before 3pm Central . To place an order, you can call us at: 1-308-650-5905 ext 121 Are fax your order to1-415-873-2700 This Number is for credit Card Orders Only!!!CHECK BY FAX SERVICES!If you would like to fax a check, paste your check below and fax it to our office along with the EZ Order Form forms to: 1-415-873-2700 *************************************************************24 HOUR FAX SERVICES*** PLEASE PASTE YOURCHECK HERE AND FAX IT TO US AT 1-415-873-2700   **********************************************************If You fax a check, there is no need for you to mail theoriginal. We will draft a new check, with the exactinformation from your original check. All checks will beheld for bank clearance. (7-10 days) Make payable to: ""S.C.I.S"" -=-=-=-=--=-=-=-=-=-=-=offlist  Instructions=-=-=-=-=-=-=-=-=-=-=-=----------------------------------------------------------------------
Do not reply to this message - 
To be off from future mailings:
mailto:trudymail2002@themail.com?Subject=offitnow
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
